actor;director;genre;movie_id;name;rating;runtime;votes;year;release_date;index;video_id;view_count;like_count;dislike_count;comment_count;budget;revenue;is_sequel;mpaa;screen_count;season;seasonality;like_ratio;is_profitable;revenue_range;polarity_tb;w_polarity_tb;count_pos_tb;count_neg_tb;polarity_sia;w_polarity_sia;count_pos_sia;count_neg_sia;polarity_avg;w_polarity_avg;pos_neg_ratio;pos_neg_ratio_1;pos_neg_ratio_3;pos_neg_ratio_5
Nicole Kidman, Bette Midler, Matthew Broderick, Glenn Close;Frank Oz;Comedy, Horror, Sci-Fi;tt0327162;The Stepford Wives;5.3;93.0;55042.0;2004.0;11 June 2004 (USA);138;SuAADocdVn0;481383.0;1214.0;67.0;129.0;90000000.0;59484742.0;0;PG-13;3057;Summer;0.2342;17.86764705882353;False;E;0.1182231365320959;0.2734128378051218;32.0;20.0;0.04795999999999999;0.40054646464646465;31.0;29.0;0.08309156826604794;0.3369796512257932;1.0666666666666667;1.103448275862069;1.5263157894736843;1.2307692307692308
Denzel Washington, Liev Schreiber, Meryl Streep, Kimberly Elise;Jonathan Demme;Drama, Mystery, Sci-Fi;tt0368008;The Manchurian Candidate;6.6;129.0;96104.0;2004.0;30 July 2004 (USA);140;pFtiaquxmdA;456075.0;927.0;39.0;183.0;80000000.0;65955630.0;0;R;2867;Summer;0.2342;23.2;False;D;0.14260364311013662;-0.049748547178082234;40.0;15.0;0.13908399999999996;-0.09753417968749997;30.0;20.0;0.1408438215550683;-0.0736413634327911;1.4761904761904763;1.45;1.7333333333333334;2.0
Zach Braff, Peter Sarsgaard, Natalie Portman, Ian Holm;Zach Braff;Comedy, Drama, Romance;tt0333766;Garden State;7.5;102.0;199846.0;2004.0;20 August 2004 (USA);148;u82n0e1mgmQ;2399006.0;5636.0;172.0;964.0;2500000.0;26782316.0;0;R;813;Summer;0.2342;32.58381502890173;True;F;0.3662780773362739;0.35580741727638004;544.0;84.0;0.4504410794602696;0.42300333333333334;563.0;104.0;0.40835957839827175;0.3894053753048567;5.371428571428571;5.51;6.308641975308642;8.26530612244898
Val Kilmer, LL Cool J, Christian Slater, Eion Bailey;Renny Harlin;Crime, Horror, Mystery;tt0297284;Mindhunters;6.4;106.0;54393.0;2004.0;13 May 2005 (USA);157;BIUk1yCVMNY;155978.0;201.0;23.0;28.0;27000000.0;4480744.0;0;R;1040;Summer;0.2342;8.416666666666666;False;H;0.28785962301587303;0.3159017335004177;10.0;2.0;0.30154166666666665;0.29168955223880594;9.0;3.0;0.29470064484126984;0.3037956428696118;2.5;2.25;2.25;3.0
Kate Hudson, John Corbett, Joan Cusack, Hayden Panettiere;Garry Marshall;Comedy, Drama, Romance;tt0350028;Raising Helen;6.0;119.0;33634.0;2004.0;28 May 2004 (USA);159;wYtmxjumijI;4393.0;5.0;0.0;1.0;50000000.0;37486138.0;0;PG-13;2721;Summer;0.2342;6.0;False;F;0.5;0.5;1.0;0.0;0.6369;0.6369;1.0;0.0;0.56845;0.56845;2.0;2.0;2.0;2.0
Jackie Chan, Steve Coogan, Jim Broadbent, Kathy Bates;Frank Coraci;Action, Adventure, Comedy;tt0327437;Around the World in 80 Days;5.9;120.0;77668.0;2004.0;16 June 2004 (USA);194;vjiCO8k6Jhg;534371.0;1084.0;89.0;109.0;110000000.0;24008137.0;0;PG;2801;Summer;0.2342;12.055555555555555;False;F;0.2668452380952381;0.3393350493350493;12.0;4.0;0.2928333333333334;0.26401055900621123;15.0;6.0;0.27983928571428573;0.30167280417063025;2.2857142857142856;2.2857142857142856;3.0;4.5
Josh Hartnett, Diane Kruger, Matthew Lillard, Rose Byrne;Paul McGuigan;Drama, Mystery, Romance;tt0324554;Wicker Park;7.0;114.0;49497.0;2004.0;3 September 2004 (USA);197;vFo0u-nXbGk;881135.0;1144.0;65.0;84.0;30000000.0;12831121.0;0;PG-13;2598;Summer;0.2342;17.348484848484848;False;G;0.30100605029211736;0.24599331083830067;35.0;11.0;0.24054285714285722;0.10972506265664161;31.0;18.0;0.2707744537174873;0.17785918674747114;1.6842105263157894;1.7777777777777777;2.5;2.5555555555555554
Dwayne Adway, Snoop Dogg, Tom Arnold, Kevin Hart;Jessy Terrero;Comedy;tt0367085;Soul Plane;4.4;86.0;20065.0;2004.0;28 May 2004 (USA);204;Lva7xOJRRCA;772277.0;5308.0;142.0;280.0;16000000.0;13922211.0;0;R;1566;Summer;0.2342;37.12587412587413;False;G;0.30192483496513883;0.2722336961133741;85.0;22.0;0.20616328125000008;0.11294221719457014;88.0;40.0;0.25404405810756947;0.19258795665397213;2.1707317073170733;2.15;2.6333333333333333;2.238095238095238
Mary-Kate Olsen, Ashley Olsen, Eugene Levy, Andy Richter;Dennie Gordon;Comedy, Crime, Family;tt0363282;New York Minute;4.9;91.0;19997.0;2004.0;7 May 2004 (USA);211;nB9VyKVHKKw;1044129.0;7279.0;130.0;165.0;30000000.0;14018364.0;0;PG;3006;Summer;0.2342;55.57251908396947;False;G;0.23813177171228017;0.3159327333406824;41.0;18.0;0.20396724137931038;0.37383154435925525;38.0;20.0;0.22104950654579528;0.3448821388499688;1.8571428571428572;1.8571428571428572;2.25;2.1818181818181817
Morris Chestnut, KaDee Strickland, Eugene Byrd, Johnny Messner;Dwight H. Little;Action, Adventure, Horror;tt0366174;Anacondas: The Hunt for the Blood Orchid;4.6;97.0;25505.0;2004.0;27 August 2004 (USA);219;UtBq5lox-1Q;4079570.0;2549.0;471.0;310.0;25000000.0;32238923.0;1;PG-13;2905;Summer;0.2342;5.4025423728813555;True;F;0.19347205819187327;0.3170372543351571;123.0;47.0;0.13216079545454543;0.18329030303030305;110.0;66.0;0.16281642682320935;0.2501637786827301;1.6567164179104477;1.7868852459016393;1.75;1.5714285714285714
Bill Paxton, Anthony Edwards, Ben Kingsley, Brady Corbet;Jonathan Frakes;Action, Adventure, Comedy;tt0167456;Thunderbirds;4.2;95.0;12288.0;2004.0;30 July 2004 (USA);232;o9nU9gR-G7w;117416.0;236.0;15.0;74.0;57000000.0;6768055.0;0;PG;2062;Summer;0.2342;14.8125;False;H;0.2582558940702084;0.3286976250517042;24.0;9.0;0.4510967741935485;0.5691759493670886;25.0;6.0;0.35467633413187843;0.4489367872093964;3.7142857142857144;4.333333333333333;5.0;5.0
Stellan Skarsgård, Izabella Scorupco, James D'Arcy, Remy Sweeney;Renny Harlin;Horror, Mystery, Thriller;tt0204313;Exorcist: The Beginning;5.1;114.0;31230.0;2004.0;20 August 2004 (USA);233;eHJEMIYNFFY;591865.0;554.0;73.0;99.0;50000000.0;41821986.0;1;R;2813;Summer;0.2342;7.5;False;E;-0.0017750365103306014;-0.00788304265604878;25.0;26.0;-0.014141818181818174;-0.04171160220994477;24.0;31.0;-0.007958427346074388;-0.024797322432996774;0.78125;0.8;0.8461538461538461;1.0588235294117647
Aaron Eckhart, Ben Kingsley, Carrie-Anne Moss, Harry Lennix;E. Elias Merhige;Crime, Horror, Mystery;tt0324127;Suspect Zero;5.9;99.0;17914.0;2004.0;27 August 2004 (USA);299;KuKlDxrxTWY;16223.0;38.0;2.0;1.0;27000000.0;8725813.0;0;R;1501;Summer;0.2342;13.0;False;H;0.7;0.7;1.0;0.0;0.4404;0.4404;1.0;0.0;0.5702;0.5702;2.0;2.0;2.0;1.0
Catalina Sandino Moreno, Guilied Lopez, Orlando Tobón, Virgina Ariza;Joshua Marston;Crime, Drama;tt0390221;Maria Full of Grace;7.5;101.0;32454.0;2004.0;6 August 2004 (USA);309;RZlgZGMVFFs;218509.0;291.0;13.0;20.0;3000000.0;6517198.0;0;R;127;Summer;0.2342;20.857142857142858;True;H;0.36849633699633705;0.14427690898844744;8.0;2.0;0.40184444444444445;0.4528333333333334;7.0;2.0;0.3851703907203907;0.29855512116089045;2.6666666666666665;2.6666666666666665;2.6666666666666665;2.3333333333333335
Brittany Murphy, Ron Livingston, Holly Hunter, Kathy Bates;Nick Hurran;Comedy, Romance, Drama;tt0361841;Little Black Book;5.3;111.0;16460.0;2004.0;6 August 2004 (USA);312;7UgZDDOMMlE;1823892.0;1225.0;84.0;174.0;35000000.0;20422207.0;0;PG-13;2445;Summer;0.2342;14.423529411764706;False;F;0.18854934997246534;0.09462883237244657;67.0;34.0;0.22797826086956527;0.18408081395348838;75.0;40.0;0.2082638054210153;0.1393548231629675;1.853658536585366;1.853658536585366;2.15625;2.260869565217391
Kevin Kline, Ashley Judd, Jonathan Pryce, Kevin McNally;Irwin Winkler;Biography, Drama, Music;tt0352277;De-Lovely;6.6;125.0;10319.0;2004.0;6 August 2004 (USA);317;sjqQ1c9EJkY;41032.0;126.0;2.0;8.0;20000000.0;13337299.0;0;PG-13;410;Summer;0.2342;42.333333333333336;False;G;0.3125;0.35;2.0;0.0;-0.7003;-0.7003;0.0;1.0;-0.19390000000000002;-0.17515000000000003;0.5;0.5;0.5;0.5
Anthony Mackie, Kerry Washington, Ellen Barkin, Monica Bellucci;Spike Lee;Comedy, Drama;tt0384533;She Hate Me;5.3;138.0;6847.0;2004.0;30 July 2004 (USA);332;3MM8OkVT0hw;16593974.0;197320.0;8166.0;20830.0;8000000.0;365134.0;0;R;28;Summer;0.2342;24.160768948206197;False;I;0.17950928815541217;0.16474640079617173;3788.0;1855.0;0.09418209388611064;0.1668449766690449;3632.0;2567.0;0.1368456910207614;0.1657956887326083;1.4147196261682242;1.4176136363636365;1.4816247582205029;1.4352617079889807
Mark Ruffalo, Laura Dern, Peter Krause, Naomi Watts;John Curran;Drama, Romance;tt0361309;We Don't Live Here Anymore;6.3;101.0;8791.0;2004.0;3 September 2004 (USA);348;bxmUE9aYQNg;187001.0;167.0;16.0;33.0;3000000.0;2037545.0;0;R;190;Summer;0.2342;9.882352941176471;False;H;0.19443292087542086;0.2853468901982791;20.0;5.0;0.4233565217391304;0.5768930232558138;19.0;4.0;0.30889472130727563;0.43111995672704645;4.0;4.0;3.8;5.0
Dan Green, Eric Stuart, Amy Birnbaum, Gregory Abbey;Hatsuki Tsuji;Animation, Action, Adventure;tt0403703;Yu-Gi-Oh! The Movie;4.7;100.0;7274.0;2004.0;13 August 2004 (USA);388;nLn4J50xjIw;310549.0;1899.0;55.0;193.0;20000000.0;19762690.0;0;PG;2411;Summer;0.2342;33.92857142857143;False;G;0.11784278428328682;0.18907253449762107;43.0;24.0;0.22656447368421054;0.39344098159509205;51.0;25.0;0.1722036289837487;0.29125675804635653;2.0;2.0833333333333335;2.5555555555555554;2.888888888888889
Caroline Aaron, Tony Abatemarco, Melinda Allen, Frankie J. Allison;Sergio Arau;Comedy, Drama, Fantasy;tt0377744;A Day Without a Mexican;4.8;100.0;2962.0;2004.0;21 May 2004 (USA);391;cYJcfhxMkrQ;227451.0;735.0;61.0;193.0;1500000.0;4175179.0;0;R;107;Summer;0.2342;11.870967741935484;True;H;0.08706184168231865;0.12662019917376377;36.0;23.0;0.04456619718309862;0.2919315186246418;40.0;31.0;0.06581401943270863;0.20927585889920278;1.28125;1.3333333333333333;1.3076923076923077;1.0476190476190477
Quran Pender, Jenifer Lewis, Ja Rule, Tim Meadows;Lance Rivera;Comedy;tt0380277;The Cookout;3.7;97.0;2562.0;2004.0;3 September 2004 (USA);396;PIoVuNiwnMM;54040.0;89.0;7.0;6.0;16000000.0;11540112.0;0;PG-13;1303;Summer;0.2342;11.25;False;G;0.22499999999999998;0.22307692307692306;2.0;2.0;-0.2859;-0.11471538461538461;1.0;3.0;-0.030450000000000005;0.05418076923076923;0.5;0.5;0.5;0.5
Joan Allen, Simon Abkarian, Sam Neill, Shirley Henderson;Sally Potter;Drama, Romance;tt0381717;Yes;6.8;100.0;2891.0;2004.0;5 August 2005 (Turkey);410;qXgF-iJ_ezE;17658882.0;372472.0;16565.0;35967.0;1000000.0;396035.0;0;R;26;Summer;0.2342;22.484184474224314;False;I;0.46309121753595484;0.4688009834545843;11762.0;802.0;0.5067635329045271;0.5534011681563086;12775.0;1372.0;0.484927375220241;0.5111010758054464;9.30517115804807;9.588728103579589;12.486570247933884;26.316353887399465
Marc Donato, William Hurt, Pascale Bussières, Raoul Max Trujillo;Léa Pool;Drama, Adventure;tt0313300;The Blue Butterfly;6.3;97.0;1425.0;2004.0;26 August 2004 (Argentina);532;hgs3tvWsqYY;115368.0;251.0;5.0;30.0;10400000.0;1610194.0;0;PG;73;Summer;0.2342;42.0;False;H;0.30185321969696965;0.2966362283549784;18.0;2.0;0.30976500000000007;0.30245357142857143;15.0;5.0;0.30580910984848486;0.2995448998917749;2.6666666666666665;2.5;2.5;2.75
Kathy Baker, Amy Brenneman, Glenn Close, LisaGay Hamilton;Rodrigo García;Drama;tt0420015;Nine Lives;6.8;115.0;6257.0;2005.0;2 September 2005 (Italy);608;_jHA97HzhxE;12498006.0;33987.0;4622.0;3450.0;500000.0;478645.0;0;R;33;Summer;0.2342;7.351935972312352;False;I;0.08301760209159957;-0.026092996871814326;712.0;491.0;0.07820561299852279;0.06403257130648433;765.0;589.0;0.08061160754506118;0.018969787217335006;1.2983050847457627;1.2714535901926445;1.3991323210412148;1.2962962962962963
Daniel Millican, Hannah Nicolas, Emma Nicolas, Sean Patrick Flanery;Daniel Millican;Crime, Drama, Thriller;tt0339537;The Gunman;4.5;90.0;394.0;2004.0;15 June 2004 (USA);684;Ug9xufczPVE;4546521.0;5458.0;500.0;937.0;40000000.0;10664749.0;0;R;2816;Summer;0.2342;10.89620758483034;False;G;0.16745906637441754;0.09217146176872401;246.0;104.0;0.1271645408163265;-0.029311046133853172;239.0;153.0;0.14731180359537202;0.03143020781743542;1.5584415584415585;1.5472972972972974;1.7964601769911503;1.6024096385542168
Zack Ward, Tony Daly, Jennifer Aspen, Manouschka Guerrier;Sven Pape;Comedy;tt0347368;L.A. Twister;6.2;92.0;204.0;2004.0;30 June 2004 (USA);928;OgG2jfBfLzI;584793.0;1327.0;93.0;190.0;450000.0;54020.0;0;R;4;Summer;0.2342;14.127659574468085;False;I;0.27954343561854605;0.24863502797710701;75.0;22.0;0.331818;0.4787467706013363;73.0;27.0;0.30568071780927303;0.36369089928922166;2.642857142857143;2.8076923076923075;3.5;4.416666666666667
Seth Rogen, Katherine Heigl, Paul Rudd, Leslie Mann;Judd Apatow;Comedy, Drama, Romance;tt0478311;Knocked Up;7.0;129.0;326878.0;2007.0;1 June 2007 (USA);1142;cv01Mcdf8rI;3113501.0;7703.0;216.0;223.0;30000000.0;148768917.0;0;R;2975;Summer;0.2342;35.50230414746544;True;C;0.2369888841840866;0.5134698155561003;52.0;19.0;0.25059600000000004;0.47433005698005704;54.0;21.0;0.24379244209204332;0.49389993626807865;2.5;2.5;2.35;2.3846153846153846
Angelina Jolie, James McAvoy, Morgan Freeman, Terence Stamp;Timur Bekmambetov;Action, Crime, Fantasy;tt0493464;Wanted;6.7;110.0;334528.0;2008.0;27 June 2008 (USA);2294;edpEspHOeVU;2502513.0;6712.0;322.0;271.0;75000000.0;134508551.0;0;R;3185;Summer;0.2342;20.78328173374613;True;C;0.26570926039475723;0.24231146131440065;91.0;26.0;0.21120438596491228;0.27785912585997574;80.0;34.0;0.23845682317983474;0.2600852935871882;2.3142857142857145;2.393939393939394;2.2857142857142856;2.4
Christian Bale, Michael Caine, Ken Watanabe, Liam Neeson;Christopher Nolan;Action, Adventure, Thriller;tt0372784;Batman Begins;8.3;140.0;1163402.0;2005.0;15 June 2005 (USA);9;EXeTwQWrcwY;8336067.0;51827.0;933.0;6158.0;150000000.0;206852432.0;1;PG-13;3858;Summer;0.2342;55.49036402569593;True;A;0.36484492267317603;0.30091395279637223;1511.0;326.0;0.3496098598598608;0.3387982437937716;1550.0;448.0;0.3572273912665184;0.3198560982950719;3.4543429844097995;3.598574821852732;4.344051446945338;4.9904761904761905
Johnny Depp, Freddie Highmore, David Kelly, Helena Bonham Carter;Tim Burton;Adventure, Comedy, Family;tt0367594;Charlie and the Chocolate Factory;6.7;115.0;379744.0;2005.0;15 July 2005 (USA);10;OFVGCUIXJls;1991397.0;5553.0;424.0;756.0;150000000.0;206459076.0;0;PG;3790;Summer;0.2342;13.068235294117647;True;A;0.22287485150419536;0.09179811398286834;201.0;78.0;0.21406478405315618;0.16582189109639447;200.0;101.0;0.21846981777867577;0.1288100025396314;1.9705882352941178;1.97979797979798;2.216867469879518;2.519230769230769
Tom Cruise, Dakota Fanning, Tim Robbins, Miranda Otto;Steven Spielberg;Adventure, Sci-Fi, Thriller;tt0407304;War of the Worlds;6.5;116.0;379897.0;2005.0;29 June 2005 (USA);26;msxe3yJPfyY;1023573.0;3734.0;157.0;483.0;132000000.0;234280354.0;0;PG-13;3910;Summer;0.2342;23.639240506329113;True;A;0.22233291831241322;0.38210849071882413;143.0;56.0;0.16866635071090053;0.3156745602165088;133.0;78.0;0.19549963451165686;0.34889152546766644;1.6962025316455696;1.7916666666666667;2.0;2.054054054054054
Owen Wilson, Vince Vaughn, Rachel McAdams, Christopher Walken;David Dobkin;Comedy, Romance;tt0396269;Wedding Crashers;7.0;119.0;309351.0;2005.0;15 July 2005 (USA);31;bK0pKyrBMl8;4955731.0;10123.0;605.0;1473.0;40000000.0;209218368.0;0;R;3131;Summer;0.2342;16.706270627062707;True;A;0.22853474613354605;0.05972508395254226;560.0;209.0;0.21897269372693745;0.05169839097744359;533.0;280.0;0.22375371993024173;0.05571173746499292;1.900355871886121;1.981060606060606;2.2663551401869158;2.30718954248366
Hayden Christensen, Natalie Portman, Ewan McGregor, Samuel L. Jackson;George Lucas;Action, Adventure, Fantasy;tt0121766;Star Wars: Episode III - Revenge of the Sith;7.6;140.0;624043.0;2005.0;19 May 2005 (USA);34;5UnjrG_N8hU;3148293.0;25543.0;694.0;5044.0;113000000.0;380262555.0;1;PG-13;3663;Summer;0.2342;36.753956834532374;True;A;0.2867258780566103;0.4423739017978784;1256.0;291.0;0.12874467398321476;0.06323038351357955;973.0;576.0;0.20773527601991254;0.252802142655729;1.6880415944540728;1.7321100917431194;1.795774647887324;1.5980392156862746
Orlando Bloom, Eva Green, Liam Neeson, Martin Hancock;Ridley Scott;Action, Adventure, Drama;tt0320661;Kingdom of Heaven;7.2;144.0;246222.0;2005.0;6 May 2005 (USA);39;-oO6pCRe3pM;4009551.0;5929.0;367.0;3408.0;130000000.0;47398413.0;0;R;3219;Summer;0.2342;16.11413043478261;False;E;0.17038704423077655;0.13019344375359648;1261.0;514.0;0.08997765957446804;-0.013374283909014342;1148.0;826.0;0.13018235190262228;0.05840957992229107;1.3893591293833132;1.409378960709759;1.4565537555228276;1.362781954887218
Jennifer Lopez, Michael Vartan, Jane Fonda, Wanda Sykes;Robert Luketic;Comedy, Romance;tt0369735;Monster-in-Law;5.5;101.0;50777.0;2005.0;13 May 2005 (USA);49;njLr1z66EfA;980159.0;5532.0;95.0;41.0;60000000.0;82931301.0;0;PG-13;3424;Summer;0.2342;57.635416666666664;True;D;0.4160737812911726;0.4824217755283931;21.0;2.0;0.48150769230769225;0.6284371900826446;22.0;4.0;0.44879073679943243;0.5554294828055188;4.6;7.666666666666667;11.5;8.5
Chris Rock, Ben Stiller, David Schwimmer, Jada Pinkett Smith;Eric Darnell, Tom McGrath;Animation, Adventure, Comedy;tt0351283;Madagascar;6.9;86.0;320416.0;2005.0;27 May 2005 (USA);55;fq5zU9T_Hl4;771071.0;857.0;117.0;19.0;75000000.0;193595521.0;1;PG;4142;Summer;0.2342;7.271186440677966;True;B;0.358184789067142;0.3231367243867244;16.0;1.0;0.32735625;0.48664822695035465;13.0;3.0;0.342770519533571;0.40489247566853953;3.5;3.25;3.6666666666666665;4.5
Brad Pitt, Angelina Jolie, Adam Brody, Vince Vaughn;Doug Liman;Action, Comedy, Crime;tt0356910;Mr. & Mrs. Smith;6.5;120.0;406582.0;2005.0;10 June 2005 (USA);64;7C1miwFdQOQ;1942243.0;3698.0;146.0;209.0;120000000.0;186336279.0;0;PG-13;3451;Summer;0.2342;25.163265306122447;True;B;0.37028845140206634;0.37465270099578224;77.0;8.0;0.31441935483870975;0.3185242816091953;68.0;25.0;0.34235390312038805;0.3465884913024888;2.6538461538461537;3.0;3.9375;4.2727272727272725
Ioan Gruffudd, Michael Chiklis, Chris Evans, Jessica Alba;Tim Story;Action, Adventure, Fantasy;tt0120667;Fantastic Four;5.7;106.0;292482.0;2005.0;8 July 2005 (USA);65;_rRoD28-WgU;12005979.0;42579.0;8621.0;8104.0;100000000.0;154696080.0;1;PG-13;4004;Summer;0.2342;4.938529343539782;True;B;0.09397313813351715;0.16538232993412352;1778.0;1008.0;0.16554534646739116;0.24866792719789052;1840.0;1104.0;0.12975924230045416;0.20702512856600702;1.6660633484162897;1.7215189873417722;1.9076354679802956;1.9922027290448343
Scarlett Johansson, Ewan McGregor, Djimon Hounsou, Steve Buscemi;Michael Bay;Action, Adventure, Mystery;tt0399201;The Island;6.9;136.0;285222.0;2005.0;22 July 2005 (USA);71;_ZyNJ3cKfEg;563084.0;1401.0;125.0;144.0;126000000.0;35818913.0;0;PG-13;3138;Summer;0.2342;11.126984126984127;False;F;0.19796162835103265;0.020801964231133913;48.0;16.0;0.22190967741935483;0.3359371772805508;42.0;20.0;0.20993565288519372;0.17836957075584234;2.0476190476190474;2.1578947368421053;2.5;2.0833333333333335
Amber Tamblyn, Alexis Bledel, America Ferrera, Blake Lively;Ken Kwapis;Comedy, Drama, Romance;tt0403508;The Sisterhood of the Traveling Pants;6.5;119.0;49815.0;2005.0;1 June 2005 (USA);79;eV1IkLvTe1I;563443.0;2526.0;80.0;188.0;25000000.0;39008741.0;1;PG;2583;Summer;0.2342;31.19753086419753;True;F;0.2029375666603927;0.3224605735485365;54.0;15.0;0.08652452830188677;-0.02399723661485313;33.0;20.0;0.14473104748113974;0.1492316684668417;1.619047619047619;1.5238095238095237;1.6875;1.0833333333333333
Ralph Fiennes, Rachel Weisz, Danny Huston, Hubert Koundé;Fernando Meirelles;Drama, Mystery, Romance;tt0387131;The Constant Gardener;7.4;129.0;123563.0;2005.0;31 August 2005 (USA);82;r4iTjavIkbk;888393.0;827.0;35.0;121.0;25500000.0;33579798.0;0;R;1387;Summer;0.2342;23.0;True;F;0.24551574295708548;0.0824097371691915;54.0;16.0;0.27321688311688314;0.11682142857142855;55.0;22.0;0.2593663130369843;0.09961558287031003;2.4347826086956523;2.4545454545454546;2.45;2.466666666666667
Chad Michael Murray, Paris Hilton, Elisha Cuthbert, Brian Van Holt;Jaume Collet-Serra;Horror, Mystery, Thriller;tt0397065;House of Wax;5.3;108.0;106080.0;2005.0;6 May 2005 (USA);84;kbCfuFJ30t4;1576896.0;2379.0;181.0;712.0;30000000.0;32064800.0;0;R;3111;Summer;0.2342;13.076923076923077;True;F;0.24119451797489863;0.3066593188816987;260.0;77.0;0.14296005586592173;0.1324281045751634;222.0;136.0;0.19207728692041018;0.21954371172843104;1.6277372262773722;1.6194029850746268;1.7547169811320755;1.6753246753246753
Seann William Scott, Johnny Knoxville, Jessica Simpson, Alice Greczyn;Jay Chandrasekhar;Adventure, Comedy;tt0377818;The Dukes of Hazzard;5.1;104.0;71559.0;2005.0;5 August 2005 (USA);97;lJzWkSmeMaY;238731.0;787.0;41.0;62.0;50000000.0;80270227.0;0;PG-13;3785;Summer;0.2342;18.761904761904763;True;D;0.24706349206349207;0.3319291338582677;16.0;5.0;0.07158181818181816;0.07467661290322579;13.0;9.0;0.15932265512265512;0.20330287338074676;1.4;1.4444444444444444;1.8333333333333333;1.1666666666666667
Sid Haig, Sheri Moon Zombie, Bill Moseley, William Forsythe;Rob Zombie;Crime, Horror;tt0395584;The Devil's Rejects;6.9;107.0;84789.0;2005.0;22 July 2005 (USA);99;poxddLZq2k0;302167.0;480.0;50.0;37.0;7000000.0;17044981.0;0;R;1757;Summer;0.2342;9.431372549019608;True;G;0.2813008374201556;0.33484753723570443;18.0;4.0;0.27907499999999996;0.2312943502824859;16.0;8.0;0.28018791871007775;0.28307094375909514;1.8888888888888888;1.8888888888888888;2.4285714285714284;3.0
Russell Crowe, Renée Zellweger, Craig Bierko, Paul Giamatti;Ron Howard;Biography, Drama, Sport;tt0352248;Cinderella Man;8.0;144.0;164262.0;2005.0;3 June 2005 (USA);103;DlbHzcH4VJY;1668991.0;2057.0;93.0;396.0;88000000.0;61649911.0;0;PG-13;2820;Summer;0.2342;21.893617021276597;False;E;0.40395637689214076;0.4416821399410774;204.0;30.0;0.40058372093023253;0.3693256728778468;203.0;55.0;0.4022700489111867;0.4055039064094621;3.642857142857143;3.8461538461538463;4.512195121951219;6.391304347826087
Benjamin Bratt, Joseph Fiennes, James Franco, Robert Mammone;John Dahl;Action, Drama, War;tt0326905;The Great Raid;6.7;132.0;20114.0;2005.0;12 August 2005 (USA);131;o-aL3fWHcOo;182329.0;187.0;15.0;21.0;80000000.0;10166502.0;0;R;920;Summer;0.2342;11.75;False;G;0.4354491341991342;0.5272530499803227;8.0;2.0;0.3938545454545455;0.6424782608695652;10.0;1.0;0.41465183982683984;0.584865655424944;5.5;5.5;5.0;2.5
